business_id,checkin_count
MAxm3XjWfrtAOfWqjZ3CUg,18
rd8NXOBTsASiXriuooki_A,92
3sXlZWM9B72_r-dYBIgmyg,342
lG759ODx7tj6wbS7rYip1g,1032
awvm-GLlweg1HgjaR9ltRg,3
_TpHX3oQ_ZXdYiDDhFA3YQ,3
SzB85-8tmDEvoapZSDTBkQ,836
TIUd6XX7-hF6EPF2NowMsA,48
5aeR9KcboZmhDZlFscnYRA,533
KYEZATGRY5aD69ZR6VvyWQ,170
MtHqRoJW81oJ0hzVieqsDQ,11
OgIC-LEnB_zHZuzlZkvzIw,31
SlelFNxQz5PJbl6kkjI0OA,0
W-woRd49HjVBf7C3dIcNiw,13
lxM13Vq0WzbLVxq1Cl04zQ,122
JEOGm7ja65QuWdxl0HJrGw,55
wZJOlSwUZcVQuLt9sZeV2A,739
l5NUIeAo6Fk-Vx4nm3Xqfg,160
UB-xdWV_RpIQ9VfVB3WUTA,200
VfxlkvZQkLr9tu_w1SU_iw,129
9li2xKBUybR_7JGiCwo6Gg,9
DO5mQxiBOgHEznosjxvJXw,137
61pecmfztHO2SLs-WRkwVg,314
VjLwITncAngZjGnOL0prCA,46
1M1A-s6BbnzK3eURw01rZQ,164
DzKl51tivGJMLiNsQqf38w,5321
plwa-yW-uQaJ7fiIAotOWg,574
h_NnD6TPuhIFy2ZdqOlUgQ,55
gJd1jOcl5FdqY020Q19n6Q,1428
oE6gKgUfMd74m77d6hG9qg,139
B19KKE75ZxqoR3EDuvA1qw,139
BM7Q7WHJWqNfyEzq0k4mdw,32
RU3PsG2y_eGBFi_8jDqyQA,52
BFZ4mqQ3hRKxzbdOU2Nrqw,0
9gXhs9peDtrjWGdUlytYog,61
UpnKwbOmB1Navg3WareTZA,39
DbEszO3wk1xVmN3pCPob2g,8243
YkOCo5ipV2he2WXIAlZb-A,1128
iNKMTWEZ-uuXzCbPsAv-kQ,1018
1UvrUFk3BXAmueL1KQaKPQ,287
LJt-NO2FhvQxTmBoaaLhTg,922
7EZ4Eu7YJ1ltRCC5jXFJrQ,1014
NmOBomyz63TP9Nn2q4Z1rg,1070
HnbkGxUs7oWKYDeB-Pk82Q,1772
FfHpj1QcW510pA3CS354xw,145
-Ylpy3VyRWwubf9dysuwjQ,2596
KMxrk1YDlj_qFI1JXK4zRg,243
BHIIG8miKQo3s7bodp2ICA,11
VR2LTEsJByan97fcYRkl5w,41
pgvv3Fi0HiD0ateqLcqyZQ,88
EPKg3b0BK20-VKmzrP2W-A,252
MvLpD44gr5OwDFYY59winQ,28
nMaIIKEAW2cTEWbEyeFyXQ,1524
W-YhRJOSezqESSas-oLArw,497
_-3aZXuecjOSjramI1IBkA,22
SgSVJWgMwFteYyz4OlHu9Q,662
m-xsH8VkcYtTTvp2Fa6Ajw,1241
F0lI9okn4pzmN_iq5UqF7w,1103
2rvBPUBtQU0WfcOAHLQWRQ,184
NG2mL-wQQfBdsXsyUbw8pA,53
m9idUZWCBQB_owyaSeO2dw,76
yDWoMtwZg2PnXlwdUhjp-A,14
YDM2mRIX5vB3feGiKhFk6Q,13
YavRvjbLsvh4DYDJPAfJIA,2833
ivXSATui5znHvRuVExj3vw,174
GPVnzRcvlhEK0-c6PImyoA,176
-AD5PiuJHgdUcAK-Vxao2A,1790
Em_U9esTgiJfb9kIZL36kw,91
PZ-LZzSlhSe9utkQYU8pFg,17
EQysX2BaXjvcQF2DSkjJkg,56
Rmw9HB35S9qobQKN6bXgmA,31
t8w-NFL8B9E2IdOqj5MQng,1
jWHr_b19C1SjRvfI9jbdmQ,192
YYU_E5ASIuS6HHUu8Kv-Xg,563
CK62JZi0UY5JeHHQyf0ffQ,0
kDCyqlYcstqnoqnfBRS5Og,520
h-whOh2Bu2rL6zjvXXVtog,49
MJXL27XNMm15NQ-MGP8jhw,39
UeEzvTGkSyaHRvWTlZ1ISA,118
wpHN9iLlhn_z613xJd5uyA,22
r2vAwakuF7qXNtQDuMEFpA,241
OETh78qcgDltvHULowwhJg,5520
fAo-3jt3oD69nwnr5M6FLQ,493
FgPANtTwZqXB-edLkZTXQg,232
Nw_-4DFjYK6BDG0CwNwSvQ,85
XKo3y41cF6euqS7I6AX_1Q,838
kZjVcJ92NOcdFgvfwBFlqA,46
D6WXf0lB4pfuXZH3P7c5Ow,684
-Uix-n4Jqo4W7ERagC5qAA,207
jlpseJr1CS8aCMieENkQ8g,744
4aGIU5eD6iTsmNqKVvlLOg,55
PVVb9lGS00W2GoCfBb9o4g,402
5T0h9YCsXiDZyBsVIN9gcg,1498
anQ0TggcB6f4yO4csQ44oA,155
gqdqnFg2lYeSyS20q2ZK_Q,2646
Jy6ru0Hz-9Yc5v006-YmUQ,844
-leM8v_oCbtzTthTln-YHg,123
QJ6GXAAMkgCZPF0bZk0xLw,794
IsVtFDJgNzBdTce2xSOmwQ,20
NlpsCKu8FiGo2BvZSZdpFg,14
9UZbY3FxhpNZ8sVWcYON6A,338
2hSIeCX2cV-chFcBBXrZZA,763
rbH0HuTcBvZBbiAnqufRqQ,828
-CZwX0Fy14DGCY_2aFkhKg,18
OIrYGca3yQdxEZQR2yhj3w,49
4QmwJBk9VPKyO2DfUeIVWg,639
r32Lb8K6hXQnT3zrkP4FsA,7
d4qwVw4PcN-_2mK2o1Ro1g,3179
tQj6IXqLHze_8XOhGacBGg,21
mm55v9Se5MutJ_EAj8qOjw,34
iw9p7E4bMe1YW-APcFGjgQ,1441
ufmokEGxGqEWIdvIVsNg_Q,249
knzoe3kCaoh4gkGwA3l6Aw,22
kvxSYzWonG0Gf0TlOF0nkA,74
TCWMgOiV0PxQkWE1SyBIWQ,1588
JJAwT9R6Fp2yyWHtWFA8uQ,1532
CztQkxRXch0__MsSmB0tTw,197
qtOr_IACwutkv0JwRhogYw,6
Se-co1eXBho5A4YwMfKMIQ,513
ckc3l8cSuggloG4NlquEFQ,13
-PGsEXB6DFTVKa1eDOlzWA,449
ai8nfTBNvL579cjIuqZajQ,305
3WRvQJS9GIBubGxbHMzX2g,1615
pr8Mha_nXhkONtwmj9ka4g,415
Opxi_-aCcn6S-dj7JzRE2Q,10
NA0kabFgJySn6g6JxlCvPw,26
l4E8kiB13FWV1p_rGYJLig,73
60k9jrzsQ-uO8dlQuUIjQg,49
Ae91-YlrGnHKq7KXD1WDxw,145
QcyCiiyGZjVbx0X2_Dc4Cw,2
kICgNgVRkIh4doz0atyMMA,2724
HKSyA7YZplj9i_vIdtwyzg,89
PtRgVDep8fcM7qleIlR4dw,10
mcWAIj1u1S-QDBhB7CiIdQ,694
vx4YAA02Qz6khRD1fZ1MFA,3186
kr27iu084jHMbpXXTu28ow,4
APkr8bzYE0xiePqmAqPzYg,11
SycXTaA4MeJZuDK4Y1owDQ,1159
ZxTdfZ0No_6Hx-184p22Rg,17
WKshNnFUI4uQee5kz6PUGg,307
ATErtjbLCxEPOD8ICKKr5Q,185
fDpiXePaeKqbOfoxXxUKyw,38
O5Z9pd-aqjp6A1K6w0dXSw,49
stNlfaeBITkyGmHn8oRwvg,8
ij7p-hbzxWCPTCj9HA8iwA,519
sQMYpoH3d_m0LKpaeRBNRA,36
w6zW6gIyg1sI5V6Wag_SYg,890
f4wR4t1uXCXFY7xBslzMcw,6
MfC-gz4G9vs7I2A28ino6Q,31
PpHnxQaRP2JNjJODQDX9GA,501
-OEIW0dO96-492qa_luxaw,2046
U474WrLuujw5z7rA0ksghg,12
UhHZOFwOgnPsoC_n1rzrsg,15
HUwzarG0givckxXWTF5lIQ,451
zJLkbPcEpYpkbU_aLsXtMQ,18
td-NOo-k4xhfVmO5X92uAg,662
Fv4EXwV30rwGD2NzN1ekgA,737
-hzQQ8tbXThpp0k5E_y1Dw,214
Zv3VAfR8-9-M-etTuGZU_Q,32
mYsswaRTS-5NFUifYCW0-Q,73
b7Y4dIggAacPum1tF3NpKg,342
pomGBqfbxcqPv14c3XH-ZQ,4033
slcFHhB1qCQzGHRtrDhvVw,20
2wv9ocE3VS2MbBRany2Zyw,27
K5Ex8diP6rIh8P16D8KHVA,703
9uRrzqQaq9XwW9lLj7oBxw,48
oupRStsBHVRsxhrEm8-DgA,46
uIbZjRRqR1OR-t2NBCa1Wg,115
-G7MPSNBpxRJmtrJxdwt7A,68
GU0zNpgisY-pV3U2Sfdp6A,679
jdAdf7keZac1idbgNKG2pw,711
avnIYScsA-gUHZxIn9JfzQ,37
FLHTWU3KVMz7qSH4yYsKPA,9
ZPZYNq9fNu2GyeCSz7U-fg,10
R_fQGSUQv0L_fRiuua47dw,480
6oLnLmdo9FhuAeR-vLQ4tg,594
HSumjjzNb_gltxMe4-zd5w,80
WKfZPe1VRweH0Vg9j9LckA,146
vRFYqRz5F41ici5IOO2_pg,106
Lau3N654yNyWdIIybea1uA,1217
RBVtuVodydOMkNr-RVTVYA,215
2GzQ1Cc7eDWhKrqNAR1kAA,166
HiCNLB9cCWVHnbzHeN2daA,17
Er5XAY2UFGGqBHdqpeCFkA,2340
0w3BdEOxvwKTpypwbN5kiQ,4992
dXM9Pj295pcXdR0qxvMfLQ,2
iSC_NslJHJTtwoaKn6kggw,29
Rw-xnNlDuwekyMw_THUfGg,476
YPK024huhY2np5hJ_5qWCw,138
NIOwzgujIXKVBEVNTQBXpg,2162
n2kgJSiB7Q4u7AkDvYfzlg,128
FQB3VXrWYM_m_XrzwRozAg,2714
dYDuaXVyIXMXlmeMYf2ktw,2791
7PtKr_0IX3bLbTbIT6_HrA,3
k4eZPetFVwDhbvLqVnRRQw,17
wcn_uRigm1UXqjOEGW7ufw,46
RxZpGcmMmUUlLn8c6RTk8w,18
EsVVTcYO9DhSK2oxakctjw,157
3p7mUvZtYocYf8gYEENGxw,33
xR7t4xCYRYEe1RjpYjBbkw,247
N4t78qF2C5jqYBjNr0j3_w,445
Ja6XZ62g2hw1XOV4Kkm1Aw,39
InDH4ZQ_byiQ5PyaqgHI8Q,14
S6V63OzrCaj22BQJeKBDCw,189
KVvCanC-vgiqLxG4yGYF1A,30
s8Czlpw-XUfNERxKN_CmPQ,79
uKsOd2O_VoFvmYop0ryYcQ,90
V9eIbZwaOJ7YeMy5bPVm6w,88
qi7PnlfceCl3otbEUWz75w,49
zq34Nb2zekXVI0G5Ip-Y4w,28
RJmPD7n9xLu6uQpzA5ErVw,306
tuCLe8Rose9TzqDw21ycIA,224
AnXovUgUHJap3QaDRnjL1w,911
JNyho2P0jSk-0T30T3A0OQ,386
s1-I8-YOAt0i6Q2LqaxIgQ,39
Yiz2cRBakfVUOHsThLKyoQ,117
c5TOGBUCCUUNBPM7h_KbmQ,1097
2iWpS2xe9rBaFAv1CJuz3g,0
7hXWFtmoJHz63SD8k56a_Q,227
7nPrP_cikNWYz297F4EYRw,16
-mhBbHbh5T_hxKZUYfdexw,10
45IHzSJj49HJn32G3j6H_A,1
cEU4IbCouZ1IFwURJKRJRQ,141
WK542yG4t2PUvaBOkjcwNA,28
MohTx0z3LnzAnr0bIsstHQ,358
OAbwqq66Sc2JYkO6b6rEDw,534
HUr7xaaplZQ5jxb_zF8ing,48
68jn0s0snbO5dhasLaVvDw,1217
v2UKNMDqWN1UaWlK2Ugx2Q,49
cjlYcqxyqRBe_w3OgasPAw,323
D43BEY4TgoMW4yi9Nz0ysA,15
iSvYimxtJTiyXX1QCQr0Xw,560
HxOycKEgCl7aXjBsVs0t-w,22
gkU9qqkTeH72ss8SzBZYAQ,99
FYRVCh_ctzqY1Yj_6hDk7A,1782
bMZBkFrTI6uSYQB6XYnvnw,388
EZ4TljJvGenxrkM4JsqtZg,635
5FFZ8_mhlf4O8g84cjl9og,20
mEhW0TYZi1xor_Xp15Fc2w,365
VA0GbpAN0qpa3bdHJ2a2iA,40
Suy2V5n_w8uzsXTdDdtCnA,302
78TC3sZSYBzBsSJ0z5pyhw,210
1tV2_4oHJTUB9ZFJfOgowA,58
FHcYehsC09G-0HPo2-yj-Q,0
e0HvYAL3vCH145vb0B_H5w,18
ugIDAeQPfKs9GVBaPUSBkA,35
reMD4XrJSJ-bQ185AmZL3A,245
xAhB_i6-799TakpGqVplWw,22
eDK7ns2bB8pmQCoZMy3Idg,100
f5PPtPxB7CLgQuHiUBeBcQ,1
qTTBJ83d-nWSnQpXyd44gA,729
6cYgq6_kSOa2SgXrjyaLZg,51
eoLNHNumSrcNUgDuZh326g,6
4khsN1eXcWR0YYmROlLEzw,274
6Na0jTJjX5GQY_ZJ53G02A,170
05Solp0aY1YTZqoORMjUTg,12
AI7zxDNVgO3pDyAP_rcA7A,777
DiCWSyoaBkIpOVUdIO7Jlg,340
bU4pwOlhicUKtPfefTGMQA,43
O19VReN1I2TBrJsbXUAIJg,26
bz69msmKwRjWQzN-XwyV6Q,640
DLw9rK8Qb6l7ESgxtR47qQ,1785
gNhxs9nPUSkVBSSIRQOgaA,122
aC4acQbkuD7_JizCiFBuDQ,96
JKTMgelIQ-VHn7SL5nyiWA,265
gBQH64vIkA-kIDFGM290dw,466
6MIWAI3CX2HfGZhmWPHcDw,66
RQnaK9dNidUbLLykykUAYA,3
w5LUtmw4G1KD7qAntqGd9w,530
vWcDq3HDcN8PsoErage4jA,2
sZ3AWH6WPq38fEKijvl9vA,28
RpNJRmL8qcWQgIyvt-DDSg,30
8sFRqawo8bDDWiaC9wkA5g,11
pYu6GDIfdK1RfwgUKeeDYg,307
dYpnpMZowfGsCisHhABPZg,273
VnIz2QOa4eEm_ViV6ckCZA,216
FMo1PJTUV5OpyiZlnTM1Rg,280
_QvGAqMmrUIlxpby2Ul5Dg,738
Ona9aVr6RJRL3xyPNlKSPA,49
agGJSdMTRrkA6VrYMbC-SQ,1849
2oCM63whZH_IW6kzxciysg,4
OyTSs71uXNDeC14zsPA5jw,94
yQ8EmOM2S3fFnMvtOLo7zA,11
UpW3jyJ3_kTG7oDSflwnMA,1424
2koVk44qPX7mV8irHO_e3A,15
HNpogRK7eWUmUQgNTMD6lA,67
e6m1p7oPbq7Gq37eMhSsWA,16
I-s7CufrjilSg3ATOCZh0A,15
mRgTkfoI3L-89a0oNMGAOA,52
r-ODPgzrdDGIzxmZl4iwiQ,296
eJPckkV1k7gn0V2awA1pzA,758
udGrKu1eJ_Qdd6O1PeUrmg,50
Gt4z3AylNTsEPDkzkaC7HA,2133
Y40U2KXA3v-N_h-9F8Y_aQ,629
mOF_0nlTRu5NxOu6MsOAQQ,92
D35unF350QG06LXDe0Cv-Q,93
SNc3-bV7preAPifzE4asNA,7
oAbPUdAp-7HgJ9hHkanAbA,32
PeEfojzwaDez7PyIIktXgA,9
H7liERB1ZJbaIDVcuK16oA,59
rrCwnfPc_Z-fCdtpyMUWIQ,13
ewIXHLlaIfp9U3NrsgilVw,118
dmTP4Am6wKrxwHrBdmFsQA,240
wb-OCJAuP1upOefBs7xljQ,261
0If0W5y2M__8j0Xjlwuk0g,16
8itGZAOBMiTbHKOwLuh4_Q,2
TXV5mRFOGjwY7igrPjkKVA,27
vAbRNF0hJt91oCUpm_sdKw,229
uufFYaIiNeISTgzSsEcYwg,236
7eJGceqlI4c9Yd2uXulBug,5
BEtgRzNeXGAf0uQ-HuSyfA,819
MMfVS56z0AZXbO3C9vHbVg,47
co40Xq-xDDC6ogEjFUM1Sw,9
iIwMJdDuExGrOqkSAyPb9A,469
wgxQ7rnkLHcjITD3j6B_OA,230
_HwyxfsmFIOlW3xhAOcFVA,5
g1Lm3Foiv287usRBXXzabw,24
KPsu_1Q9XYRKWs_ZBTtlTg,10
ZYkAMs9UcYuwaXSiGczSkA,205
HnsGCps7TY3vnC7u4xVEew,126
GT9Hx_Na0vH3Na7ym9dp4A,77
NnoJ7MBgV_F-bv7FA_X_BA,193
DDs5YMhAjnP6oA5-eGw_TQ,101
YNUdy-W_ZFO9B2SZUKRrPw,560
nQjuBVbcRFyX3trnuf_8CQ,34
Uk0_hruW6Ai5Tb47zo7IIQ,1962
xDj6VQrMtbKrz8NSkJv_XA,106
u0YYkO2CeD3JFCkR1wSMog,339
czx3G3V_f-4ZDg9YKJ0YQA,617
3L4VPQXH3ni8IsuJLnd74g,6
0WPXDs4ini3D7jpiy1Daqw,392
TW58a4UkMcksdfQ7znUqsA,1298
SMUEM_BxyRP31kMQNTX7bg,181
mCZFMBcuNvqUWgcxPr_SHQ,0
B1X-D4mRW3VjNUUolPDItA,252
anQSLdujUOp0sTCmIBi2Tg,736
pBL32_x4eWZ6Pt4MFoEJLQ,0
yie1IIw2dlfy5n6ywvHUvw,431
y3EkxHO-qPODtzs_D6E7Rw,328
ti1bb30WwnkDLuVvpTM6fQ,132
aSHTlWB56c3bWOsRDIj_Hg,36
q3dJQtwZQrrurNT-1bNKgQ,2430
D6K3VT6S8FwFm4u5uN8T8g,1263
RRw9I8pHt5PzgYGT2QeODw,2220
OUP9dy2eu_-2Mga3DpSFfQ,784
qZQI5SSqreUqVHl8i8JwOA,140
X20bnlwr15SraBzvP7vC4g,5
C74ViML3zx1akYVafLaiXQ,854
KTDDw1gAV4G_YoKOdQ1Ygw,52
BcW7Z9lPmOB_8eS2lEuOqQ,1943
19S0gFtg5GTX6CkiApJiAQ,1997
CHW_DPKnTqudyRaDa4vwkg,479
WCFz9KVJTtIXSVvD5NMYoQ,677
-ed0Yc9on37RoIoG2ZgxBA,7593
roA-hNugvAwiyVirIFH8Aw,288
Cr-ywH3ZjBqCyolXf8BpVA,241
Nw24O7pZTBKtQ9_DFUiRgA,713
7yntwIUh2ZEkWGe9Zth7tw,132
86wtLylJ9fbVuXRy5WU3Zw,306
aNe8ofTYrealxqv7VtFTuw,2224
0XEqyl_lVaJNHRKxNcjJZg,1121
4w3Niht34LptK7pyp94myQ,13
1aGNx-7cTXIeBCMVM8X0TQ,24
LvNQkpggm72kJUTzO0juWQ,340
N4r3XX7uH42aXhHvFMkxjA,0
Mb5w1N3tvsAFDrDcHQyrsw,40
XhgFynFD7ZT77wofWpeOag,747
6rjqU2x9A6BErUxh6THz6A,15
7FLHJMOYszFPCqK3tg5umA,700
MTpPAQrgrWtZLLoa-VLc-w,6
n-iHDxbFrNQoNIpt5TjiNg,49
W_CGv14ofrMVatwXtoVMAw,16
qJ18IGaDsQtzJ6v2UzkdcQ,150
Xl70366GI5Qao-ORQYCofA,123
Tefx_N6A6nrsdj4jHHnbYg,259
GStieDpK7oi2pXggQXi-Kg,55
6tCMxC7Etf--WYEd-EiprA,92
CcMi0EM4KFqa_4hVe1oN3g,1
L0LNTAw2QqbPTZNPO49xMA,36
Q5sn7sP6v_lk3pxn0xVIlA,1175
sJ8B4Lq6AY-m5dzIbDNgyQ,403
DDfGmZ07nTAR579uCd7gzQ,71
2IvrdAb6zdxr3ZqplqJHbg,1530
qYDp5JsCh5ebULZaFCqKiA,14
RB_nmlTMCS2M06c6wz4ANg,156
sm9d8q9DJW6OVKeDlVUVKA,82
nvisKK8rLsGonRIvGCttUQ,62
KkgnBZj3jRVjCY2H49JRaw,64
9XelmxS5q9tv7uClvjGqMg,3348
dy_9OOE9ZhFZo9NTNCffIg,4
eeTQZt5aLtPjBrnPvR1tiQ,58
Y4nw_rZUPGw-aRdx6kv4kA,10
z65wZ11iw7Y-WBZ9UDZhnA,28
lwxYmWqjmEZ0ukCsXC9Pfg,1353
oyh1CYVHDiAyDtF-ug8y3w,551
D7GNmDVby1wAq1XZNmeQZw,9
5JjGTaZkHbbjBrzBODcsAQ,958
Wlcl0ITWjyhqCiSlPmSAlg,252
hqvqLihniz0ynit9c36JHg,867
VlMRR74NjdysPIfaUUSoBA,462
mAplaiZdCO9mN-lXXTeU5Q,27
wejXAyl-ndyVpZx8x7OKpw,197
AiLlU89krS-2QG5bO5dcjw,1
eFsfPHkGGycHXCTyV8uFcg,32
n0bg7kf6HcpFchCtxJyc5A,317
Vjzg0VOQsBWw1TA3iLol-A,16
4mYPOzBokDgz307TW2EIKw,250
XBIgiDL_sXYOroaX4ULaUw,351
ojQJWz5U_UHZV3h4oGc0XQ,31
OlWWHMKPSroPqnLd1I5ujg,339
YkWT4n-pPDlPJKfkfXVL1w,4
iiVeHbqOWMuKeUQz7ks71A,244
25uxgxlqp7sW5F15wguyIA,95
d9N9po3OjG4AjyxOylFnmQ,70
EbSX56Nddv-AcYlt58m0kg,38
1CTapYK3FHvpiJaQhOaaIw,732
0DQ31asd4IeOTI7dkZ3OXQ,4
Z411-jn51XGq7Xym7oWkwQ,142
h3BoyKFgStjnBeKO-wLmIg,59
ygW1BY7co1ioTKmeWzJt-Q,42
ostVuyoxxQiP3Qik_L7nPA,2310
PEFcy5D1nXdHS67Ge0h0Kg,3
klEZ5XCoRd5lwcEwK7cMXQ,69
CtZ3HujCLTChyoad_L-nHA,810
tlZmJBQ9UWkaI0Zce_KFhg,883
LPMZ9N1sAjs2nDx7DmiZ2w,166
XIcq5zKaAkGSN6cIJzBKRQ,149
ywtDqnrLeWzG7Q-9ORmSsA,139
qUSisWf5QNIMk8aeVhwKjA,396
qKn9nynsVYIST8rf6tEFRQ,468
GUaPe4gw5KhihfPPqhtSIA,429
DgnIqlqYXdeg0UtSRaKcLQ,147
UV2Jt8slktGu14gLZeNCjA,2603
SWA4f1pfpWLIVTxWnsCM4g,15
65eDIQ8bpMJFtgdyX7ulVA,2162
IV2CLIAAvF40lIFsu0BJtg,70
G6BwYw_0_atLPTzI1uokIA,2735
DcF162waTQvZd-G0G_J4wQ,46
ERZua_xpyvHBnChITstpFg,19
-vb_yx5QnIhpXUIdPVD2og,4
h0fQdldYxuG1Utc_ZK1z0A,111
lc_y2c4Guq_k54mNY_fh9g,64
xNzD6FRuz3N1uz96d05VEA,11
BnpuVvPy3sfLlkqKCx6Xnw,1428
5JY1b7iEWEQTAofZDS6EeQ,64
Nk88s1VuIfl3O9SFZnonCg,77
ZsKWULhwwB61RHzCrb1i9A,130
e9julbRI_7QEI5WcFqBvYw,0
wCtU6XrWlz_BVPESKvIekQ,9
8PxPmL6FI9CgazDqNzw5CQ,5
eJCDUkFa7wl-BHYKZzaTMQ,697
Uxm9N6jwmJybOv1NcBbnRw,1155
i0EtEzlEkOho6YcLG29bvw,74
fiVH82y41YtGdndjT_wpzQ,28
viry1tKdw736ZRBeX9UB5Q,95
096iGHoQ-UImxUExuyqlZA,19
dKdApYVFDSNYsNOso6NYlA,4719
YfpcrQbCMDE89aAlqg1SJQ,29
Dxaz8OxaadecnWol18kAtw,1710
PkqN5st3zZ_Xce_5QlBtNQ,903
W7DwXa_7LNmETFHSQJZ2Lg,1128
DO3FefiMYiPYsEl6O8W2dw,397
lSsuhdM4-Awp3m6-PSrMmg,13
vW65SNLam99SyOuVagNuvg,473
gjCmXkMNVE0JSk8puUwv6g,425
q_CpNXiPQbd6Iq0bnldhng,178
dzKDFiWLkspVBJKGfT0M2g,1503
qpaX3qOHBSOAEDUcIs8SPQ,1403
JpssdgvmNjfBpjIhZMgICA,71
p0Z87V-52h_4Sqynh519vg,1
nubHGTPakh7v6Y_f8lOkbg,15
VJd7GkzW-x3h0j4Pe5mtfw,0
rQd-wVQIQ1t7gPqoH9_Gvw,2
ZebnMoRwFEWqQjd6kjxCpA,58
fg_KGtLwAw2IpXin0KdAZA,62
8Q6jl7OW8DZzwANggDspcw,2402
4v5ZLpmNn13Mze1w_XfWHw,787
7iuruLs-q-_RW06IbsBxZw,259
upgjUq616Yz1IvAvysDLWA,230
r8hF3kwnZzxTo1IYNcI6rg,553
GxfgOFgUhv2rfr3FXVWfCg,269
9hEPwq1GmU1dp3ZyBB9ASQ,412
Wyjk6RBeOPQr7td5Tqwksw,23
Rhz38lsptoxX9IWS641LFA,9
SwR7N8LjiSb0d4GWCCIKdA,43
5QNXZcclknB2PkfeN7FJWQ,698
SQEzO0MiY6-M1VwbYcbWtg,479
vHt0CSynqesXox-9nBj7uA,707
Ea04rGA3H-ZqY1nHLpI2FQ,212
EjzMHfwqAmj7BgdzQjquRQ,738
QnfAHUr5-HTiaA5-va3glQ,401
osu1j_Lg8R9brpuMMn3a3A,3103
K9Zm2rrQocTL8HZFnzl_-Q,18
G5YM5jbCTAFE2IDGNRjYnQ,4
a3vug2R5PvBCmzr6KU5RnA,587
euksvHm653hJMJBqzcvMzQ,197
qA4MWdUmaXYkrZ223cFfFA,112
oJujreJoOoskuA09JJ39FQ,66
rIeXMt92PLNjZbemWKRXcA,385
9iCgfQ7ffWtroHbde7q-pQ,387
ByF6BhEWd8if3hiNM-BU9w,2
mJIFTLej9b4rhMlGrW_S_Q,3
lLMJsTchKYF1O0fpNWpCRA,193
HyoPFfBHLK0lKVHWEdFpvQ,52
ANfmkeFbBgNRc4AN1bpFaw,83
U1vRCl0GoHF2xSb782sciw,58
60uVlCUiLJvq3xNo_3bhQQ,213
M-bM5y8qdE-Z3mfZept1EA,967
ggqmML5wN5RFv5QtHQw4iA,168
rJPIzQ_vfrNtZ5duPoksyg,12
6lJB8vc2zNpHpZLuBxGU5A,8
-zkn2p1mu9g-kbGNdM1lUA,17
IhYo9Szx_gPDfNOcz5-8DQ,9
HiqYus6muaBFlZtHhES7XQ,80
Q_adT88BLalj0dRlnD_ibw,14
Gh1BoQNMGkh91pSHqvDRAA,2347
3FlWR_osNPb8dcqLgHebHw,757
rUq7zZc-dWzC9H3KOPnsMQ,156
Fu_MNxmXW0neptI-ShZRpw,24
MUQS2XkrFl8QxCUHgSIzLA,449
XZ7eQLjyGXf6y69UT4SGhg,501
TuA6RNMVHAlqyOKDrgaKPw,0
3XE-poXz9CeDao-Q7pqkTw,321
OJMBldWC2jZ76k5M8JZo9A,6
ux6ZekIlKJbJUKWRe7RjUQ,197
lKH_cqeaeVpHdsO2dK58OA,1528
TitFO00SLVY6-d4B1r53iQ,106
PsRvJffbQdaHhK9xHxB06A,35
Rr0ZigFhRXjBrvaHo0BTCQ,5
rMVi-Vn_mN_X9J1ZSl1lWA,158
BnNCSJO2NDvjqJVWp2EeBQ,9
o5nPu-ITfZ2OYx-6cU3moQ,348
9xAQPtjOf92wLjMHPWYEpA,205
elpS_xeOX_S5obTwx55kjg,67
wlY7T5ue3lL8Hcf1r_Ts2A,23
cRTMAbJiyd6xJ9eKj357YQ,0
aghOCY7m-I_8tNA9FnRcjg,96
VEcI0bURmJtf0B9UPSEMDA,1
SUd3IyEN7n5OYEGyt_U5lg,974
SRUHJIKqhvKu2BFDTSoPww,8
zrQ1zKWC-W2PCvwjBururQ,4
lsLelczQjIZLHVt2-e44lA,415
2lPLbTenaBH3SGHgpwM54A,402
rVZfapnQgyVLsNWA583u-A,120
x8jNsE4EAYCsecNNlYU02Q,4
KEFEBgyjwcWuvWa5rXKOow,51
522GgMvOvzaKCEX6BfAtvg,59
qG_WEgPa8MBo1dPUOkTMlw,3482
0zAJMAk4TbSm9XNQr9ks0A,24
gUjohbxvaPoHrw41FwkVOA,0
SVGApDPNdpFlEjwRQThCxA,6208
W8apgXmOxESpoL_EeogC5w,4583
COq9tlt6lPGUiMbEpHmv_w,96
8cn8zqkyz-UpGKXcKeIRYA,10
ySBvgchqN-sJmvUQVcTpnw,186
IUe5DI53ZH2_U8B0PKJ5sw,71
cyzOijFJ82cae6qH6L8vuw,1277
kpZjgADHSklBk3JqcO4b4Q,145
gbWVf3a6tUailTJRvvVD4g,8
n7V4cD-KqqE3OXk0irJTyA,1971
oRcOwWXWqXwIQ0iOGHxQHg,17
UVqelOc_xJwy6lfnOhiCLQ,124
Ik4el2F6w2QFUCnx72W3OQ,4
JijwZPUuFqQqUekNR--dfw,333
ZgrKt3GU8vYyeE7pqSUkkQ,9
fTtkz2RhWNAp6jKiIzXf_A,952
XDYCIRENiT2doRZgwNJ3SA,605
tpZfJdRi64OTBN4g7lRM3Q,1
1ZnVfS-qP19upP_fwOhZsA,3966
bAdwf-n52f46-ZjlfJ1Hwg,54
RDO51EhaqSt1Psdwcwx3Bg,354
