business_id,is_open,latitude,longitude,postal_code,review_count,stars
nwr-HNLERXNh31LQp6fN-A,1,36.2330997,-115.2719048,89129,6,4.5
d4bMBIhBELF_bhkT-Sig3Q,1,36.2190199,-115.2962137,89129,62,3.5
EX8EyU43VF7DwS7jKEnjvg,1,36.1148546516,-115.226343409,89103,26,2.0
pwdZMC9Q2QH2uNbUj3NDeA,1,36.1075555,-115.1524625,89169,85,4.0
arkgHRBReRqIPUP1vuPz4g,1,36.157584,-115.242693,89146,127,4.5
EWmYNndtI9G0c2lI58vQWA,1,36.144089,-115.160774,89102,13,4.5
2hyciWHsqnbqdEkUvO3KuQ,1,36.126151,-115.205974,89136,124,3.5
MOd-00nJo6xwg-cZT-RBTQ,1,36.2188762,-115.2929422,89129,43,2.0
ePVVYZlBCOyPqK_XYnfJWg,1,36.194605,-115.161167,89106,14,2.5
pNVRNptxW2u_WhQ0Fs-g9A,1,35.9829421,-115.1903878,89141,114,3.0
ohz8ljVxcZMo2bMGrBZfgw,0,36.108898,-115.151261,89169,399,3.5
zVpoYRSywKJdDQCFaACy1A,0,36.1005777,-115.244707,89103,7,3.5
7dHYudt6OOIjiaxkSvv3lQ,1,36.1448187,-115.1805739,89102,383,4.0
T9XOUa2dX4conDOqjUtmhA,1,36.1326597,-115.1728049,89109,11,1.5
Bo6JrUUD7aIyjhmaz9M9kw,0,36.131979,-115.177114,89109,6,3.5
mz1zD5_eqyCQNuzAqB_iKg,1,36.1588302,-115.2111651,89146,264,4.5
P7pxQFqr7yBKMMI2J51udw,1,36.109842,-115.174603,89109,3025,4.0
Vv3jTDk4epPDr0oBTMZ4dQ,0,36.1006486,-115.099351,89121,25,4.0
-N_agk8RUHvHk3GVDsyunQ,1,36.2231775639,-115.082564807,89115,70,4.0
lYsq47uDzdjYUGtyUq8aaQ,0,36.1678342,-115.156188,89106,376,4.0
5xdKUuu4DbJ71KGbwRXfFg,1,36.0604653687,-115.278748578,89113,470,4.0
ZAuAwz1ijuydn5yL3q3rzA,1,36.1267591884,-115.209393861,89146,916,4.5
khXRwuslAgvZ8PkqCgiBKw,1,36.145727,-115.1903294,89102,82,4.0
0xzmIBsJQc5eUNLucFrZ0Q,0,36.1260652563,-115.172159768,89109,185,3.5
RQu_Bv7EFf5NKMnh_3E7Ag,0,36.1156577,-115.301212,89147,238,3.5
zp-K5s3pGTWuuaVBWo6WZA,1,36.1583602,-115.2431251,89146,41,4.0
pvLUYFU0zF7ADbK0sPkslg,1,36.114953,-115.223163,89103,23,3.0
Zrtozs1rdJREGNxFRTcV3Q,0,36.1714276,-115.2450798,89145,3,2.5
0keht9nVTliinChbGWWkkg,0,36.1670211,-115.2860976,89145,53,3.0
qEg0K_45TBlzHMOR9GC4Pg,0,36.108418,-115.278353,89147,37,4.0
0N53m33GANYeHHl-s22d4Q,1,36.1149704,-115.1645342,89109,18,4.0
ZYocFoV0HhWzS_U7R7svqQ,0,36.2777207,-115.2031001,89131,21,3.0
EAwh1OmG6t6p3nRaZOW_AA,1,36.1129962,-115.1633962,89109,2087,4.0
VlnOGlkwsWaWqyzDxvMMMA,0,36.128998,-115.137672,89169,56,2.5
hs1SejlpCnNzVwpY2enGCg,1,36.1145015356,-115.194438604,89169,3,3.5
hvqcMFMiCiuW_O2aQM7x5w,0,36.055251,-115.225806,89139,49,3.5
BCAw9a_kyx2RddRH9tMmKQ,1,36.1091,-115.154526,89169,846,3.5
5ZyF-uAb4RVN05THprS3IQ,1,36.0984643921,-115.176307349,89119,13,3.0
GP7_e6cbOd17ASWcJ0_FSQ,1,36.1430418407,-115.143923057,89104,4,5.0
GCen6oV-_6PfMP_uKN-dZw,0,36.0169498,-115.1185519,89123,21,4.0
8vrzErpjzhDabTWX1ZfOGA,0,36.01979,-115.15036,89123,14,4.0
O9J0XoJR16wWbSZpXs9Uwg,0,36.1148713,-115.2066735,89103,55,4.0
698nukvxe7mq2Fra5vDikQ,1,36.1142829,-115.3064409,89147,730,4.0
pzIcN449xQWWyPWsmj10OA,1,36.128902,-115.279898,89117,51,3.0
GRWIABHedj1m8DDoAuTIMg,1,36.109518,-115.1520171,89169,18,3.5
TtqvXhjmXXd0nhibRAbpRg,1,36.1596729161,-115.172003751,89102,106,4.0
laSyDWzuKb1wo1XWFEUsWQ,0,36.211461,-115.249861,89128,3,2.5
xpCBsOqICPNtcR07qOL0bw,1,36.12601,-115.2070164,89102,20,2.5
E35tgfjzj5P5PV_w7Kgu8w,0,36.1939353943,-115.191902161,89102,16,4.0
w7xofWhjSbWB5sEdkDFdZg,1,36.171570172,-115.145399887,89101,39,3.5
r1e5Ot6_jGFyV2N_dn8JDQ,1,36.19479,-115.207574,89108,19,4.5
HojKatUfX4UHWaPqtl63NQ,1,36.092821,-115.176927,89119,190,4.0
By7P2EBBvhqoSDj8PnQa8g,0,36.1092162,-115.1732212,89109,365,3.5
L1-1P3acJc4gEFvWwjXcNQ,1,36.0985778,-115.2424401,89118,472,5.0
p5rpYtxS5xPQjt3MXYVEwA,1,36.0262317,-115.1192573,89123,678,4.0
uX9ZVa3k3-6Xf8mAU6aOiQ,0,36.1002609,-115.1252933,89119,16,3.0
sfzX4Ndds39mhS-Chr2lJw,0,36.0296647,-115.1361526,89123,61,3.5
dZq0qLyk67fZkBiedjjMMw,1,36.1830779106,-115.180707602,89106,15,4.0
ydUk0peVAOgiYq1l3U5SaQ,1,36.179507,-115.141043,89101,50,4.0
W3glSnEBN3--cPX-2aQkvg,0,36.089494,-115.138026,89119,76,3.5
8J4oT58-Nc-q1bpF9CRTpw,1,36.0977743,-115.2966684,89148,147,3.0
kRRtnGLDTTfKyeuwjh8Blg,1,36.0696147774,-115.298204088,89148,31,2.5
zLdqJBlLgGN-EI_TzUXWNQ,0,36.1976942,-115.2470842,89128,9,1.0
t39GXLz1mLsHbmZm9XtsKQ,1,36.1436636,-115.1418906,89104,14,4.5
gFjHMjQXn5pbObxJupiuPA,0,36.124423,-115.146372,89109,14,5.0
WXSsJIO_uGGSxS9qC8x1gQ,1,36.1131435,-115.3060614,89147,299,4.0
1JgaRBX0oiRsvEhHF3ZMjw,0,36.1929381,-115.3055866,89134,59,4.0
OmgxgqtB7L4UEUXNi5X3Qw,0,36.1752776,-115.2064866,89107,17,4.0
rioQ_p2pILNbJ4Xp5jW6-Q,1,36.1677166,-115.1383532,89101,755,4.0
ugf6qjoG5h6VXR5-vpq0Qw,0,36.144875,-115.302719,89117,382,4.0
agzQqNikDIfbESdH5_dg2g,0,36.0720741,-115.1078327,89120,8,3.5
Nu0GjN3HeFomQ5ArsJacKQ,1,36.1696682062,-115.141436085,89101,3,3.5
bjqwzEr9fU1keOcJFOZqWA,1,36.125722,-115.196053,89102,11,4.0
poYsvuOmVDqF4dTnjJ780A,1,36.1166498731,-115.138752864,89119,899,4.5
hxBuRtfp1Te_dyyio4UdkA,0,36.2401550039,-115.117447656,89120,5,4.0
-UtYWvCnUppcSaC_u1pTYQ,1,36.100981,-115.0744974,89121,4,4.0
aBji25npHv54Y5WJiBXX_w,0,36.1301188,-115.1165697,89121,15,2.5
bEJzJq-aeuXYDThZnF0Mgw,1,36.12974,-115.06516,89122,18,3.0
3rkxTx8DoZSl7_FryhXCVQ,0,36.1041299,-115.1377251,89119,34,3.5
O3OH5IEFMPtz7mPKakPZ3Q,1,36.055035,-115.250942,89113,401,4.5
uWIrZQx2BxKznWPjxWGRNg,1,36.068042268,-115.29751536,89148,59,3.0
BwuyBsShSQwO3_-SvW6fRA,1,36.0145972,-115.1171168,89123,232,4.0
1vRSIAJ5rlnSabNLMiOXeA,1,36.144754,-115.1927602,89102,6,1.5
xB7bsOpJbnK9nHEZw1ARDg,1,36.1462948,-115.2072085,89102,495,3.0
YIbsxjyP2jNzoH9RlxaSYA,0,36.1002396,-115.3132027,89147,8,3.5
Ziqzfvpp2cpZAu0OwjiD5w,1,36.1163819,-115.1850253,89103,3,1.5
oh-aOlWk7zIPFmxmFMoRdg,1,36.0325622,-115.2093438,89139,51,2.5
JcFyuyo0Rt6gDiVZ9yJ3VQ,1,36.1593346922,-115.351527129,89135,465,4.0
0HG02r8ri7GEFwuwmdHCyg,1,36.0605,-115.279,89148,56,2.0
tSbs8i_9Hlaommupjgn63Q,1,36.1739948,-115.0797033,89110,15,3.0
gtWaCpu7mgRR-839S9oGBQ,0,36.01979,-115.15036,89123,37,3.0
NQhPS0MUKJgBUB6PTLlmzA,1,36.1224049688,-115.190958381,89102,666,4.0
5k8kyvvReTf1RMq4jpayQg,1,36.1147705,-115.2069889,89103,33,5.0
BmyRJmbVm4jGlkXg4ncLJQ,0,36.1915723,-115.2593102,89128,38,3.0
2LNnIARy-lGmrlEMZSxZ1w,1,36.100745,-115.103546,89121,147,4.5
Y91-sIlVyH6v4YM6sTINAw,1,36.271655455,-115.207101591,89130,47,2.5
CoyeXg8FBsS_d20QzNIy-A,1,36.157897,-115.153959,89104,877,4.5
lsMvf-DxBO3As2KgLHtbFw,1,36.168291,-115.061741,89110,93,3.0
SwrRrGM-clSCBqC9aZJ1KQ,1,36.147285,-115.156396,89104,134,4.0
Q-HDnjHCywb65thAB-f0nw,0,36.05657,-115.278503,89113,18,3.0
d_L-rfS1vT3JMzgCUGtiow,1,36.0900669068,-115.176972897,89119,1552,4.0
LRpFWbovjUShlvCKQOS-Ng,1,36.1270623,-115.1987289,89102,91,4.5
udh__7erx4PuM5quw8zuVg,1,36.1143748,-115.172408,89109,121,4.0
6Vyp-9i1jzwK_bvisuPJpQ,1,36.1094020483,-115.170680059,89101,1014,3.5
CdxWhFBtjl0LBqlQEfxX8A,1,36.1161559,-115.1750576,89109,113,3.5
azIZRqX_1qbp0_6GKSgSAA,0,36.1212307432,-115.174090216,89109,347,3.5
YPTR9EI2w75WeuCnS_JJXw,1,36.1140948,-115.1719891,89109,34,3.0
8JxhnIJyOOR4qpqhRr0eiw,1,36.146396,-115.065233,89104,11,2.5
meIoY_9NhN8ttxL7ZcpEYQ,1,36.1601058,-115.3334407,89135,26,2.5
yo8yB3hdqvbvj8huzXpKWQ,1,36.1237376,-115.1858438,89103,147,4.5
HUWLnKD5LSZY134amUO2Rg,1,36.1452004152,-115.224454178,89146,256,4.0
ZjBxTDmt78bLEN5-5SfPIA,1,36.15962,-115.2425364,89146,18,3.5
BORPULADzZV6_LJZzcsywQ,1,36.109185,-115.172039,89109,832,3.0
h-vvpbPlzrR2KrjVvqBMrA,1,36.1106107,-115.2074609,89103,27,4.0
prIta4agQiDpUQVY3MliFA,1,36.179696,-115.345235,89118,41,5.0
SqVIolLCBmQYyKeai3pCTg,1,36.0215746,-115.2438892,89178,45,1.5
rI1wtjri4NhO3V-hCsMCiA,1,36.086858,-115.1964192,89118,15,3.0
_05kkfNQcAsj8eh-9wzI4w,0,36.0527762,-115.242431,89139,17,2.0
wWFvHY9YVWtyfCsDO8jQiQ,0,36.0722883626,-115.100333159,89120,5,2.5
XWa7nXOddOYKxojywngk8w,0,36.233048,-115.246776,89128,10,5.0
nNV0E5Nve_dJ1uh_6nTK8w,1,36.1413706,-115.1367974,89169,23,4.0
0ydy2fdDg6kpGy1dbnHYsQ,0,36.1022497,-115.1568604,89169,57,3.5
CFGmRESf9QajghUrc__akg,0,36.1604162559,-115.321443707,89135,70,3.5
zTkMh_RUVZW-J3lh7-l09Q,1,36.133220722,-115.084847588,89121,32,3.5
LEzaRCdhDfO2eM75HZNnUQ,1,36.0429,-115.1520552,89123,352,4.0
aYfHXWNjLNUVoQa5CMA2jg,1,36.1064328,-115.2980194,89147,216,4.5
uPwZUj4Hj-fHz1TU0LJJmQ,0,36.158472,-115.150589,89104,28,4.0
c-NXKTJ0jrrusTPxJAUwvA,1,36.1457336231,-115.333381956,89135,288,2.5
iH6heFdMwPXk9GIO6PwUvA,1,36.1034073873,-115.17465888,89109,363,3.5
j7ooAJoKOgjT1_ARsFECZg,1,36.1218691,-115.1696529,89109,33,3.0
XZbuPXdyA0ZtTu3AzqtQhg,1,36.1171245659,-115.174792707,89109,3160,4.0
e53Fsnz4uf6seDeU7Q328g,0,36.1292023,-115.0875118,89121,7,5.0
_hML_SleB40KkUrMHOZ_-Q,1,36.093584908,-115.175897346,89119,437,4.0
W3h2jT0S-0986_B-ETFKmA,0,36.1048788,-115.1367424,89119,4,1.0
WLX-1Tb0BK9u3374SWxR0w,1,36.1298759,-115.2755165,89117,20,4.5
AQKOuwrOCacAhd-jfFMABA,0,36.1457682,-115.1366586,89104,19,2.5
RIHydChuDTrfuuvr8TzH4g,1,36.0989089607,-115.175557137,89119,3,2.0
YnrJNjZsLIhvldYHtkxKrA,0,36.1013213,-115.225783,89103,93,3.0
qFZ7ReYNpjHuvSxOqXqHMg,1,36.0552082103,-115.283305654,89148,399,3.5
nhfvM5PU9GRx-mCWHrGpMg,0,36.1260199,-115.219839,89146,5,3.5
GxQGCl4hX6nbRdSYH9egEw,0,36.0561222,-115.2812612,89148,3,3.5
KiTHWMK20GvgPvpHSzTHTg,1,36.1107901,-115.1714113,89109,43,3.0
UGy0QULAPPRcOUJQSiRmGQ,1,36.2191781,-115.2624712,89129,94,3.0
t6WY1IrohUecqNjd9bG42Q,0,36.1432041,-115.262866,89117,351,3.5
eRjcli4nDHRwhByViUz9Ow,1,36.2187588225,-115.314123035,89129,141,3.0
94EjzQ9cp7iVctFNe0SSsw,0,36.2796007,-115.2060499,89131,30,2.5
7PTQ-a8Fu4kxXccFvWWT-Q,1,36.1301338,-115.1412955,89109,58,2.0
CeqWpwHBoaxwRcv5btnv6g,0,36.114442,-115.308663,89147,197,4.5
n_r2zY-SmI5kxaUODwi2Lg,1,36.1080012,-115.2615908,89147,26,4.0
Adfso3cOhkAfv8YXC__aqg,1,36.121429,-115.144848,89169,14,3.5
Pn8DcG2Uz6Ly8tO_EpI5tw,1,36.102996,-115.156124,89169,18,2.0
6e0Abng1LRexKI4LRJTX_A,1,36.2973022,-115.2704506,89131,103,4.0
n8XlV8E3BUBBF1gCe6mvEg,0,36.3076324,-115.2785988,89131,35,3.5
oEkOj9NXJFrjFn3NBB_jpA,1,36.0732079,-115.2085074,89118,622,3.5
32FTAxYkehRO2lozvGszkQ,1,36.1438977,-115.0641604,89142,3,3.0
4aAf2nAr86lcDHzqWSaYuQ,1,36.0974279,-115.0297551,89122,93,3.5
lomynsQfC1dALfxyh-x_iA,1,36.166558114,-115.285441636,89145,107,3.5
4I4OoW0tbaoG4I4D2spF3w,1,36.1436335,-115.2764657,89117,32,3.0
oYWixgv1kiPV1j02TYzaPA,0,36.1593662222,-115.172008736,89102,97,3.0
-1vfRrlnNnNJ5boOVghMPA,0,36.2812952069,-115.286736503,89149,78,3.0
KUOa1acSFn6DkO9jp-sn6A,1,36.0372728,-115.1984441,89139,311,3.5
deI84pfI76aKNBckQBPwhA,0,36.277893,-114.9903508,89124,4,4.0
nupAsas-_hc8225O_5APMQ,0,36.2185429,-115.2595642,89129,10,3.5
gSR9bmBa0HacSuMX5BIAxg,1,36.1434802,-115.2696358,89117,102,3.0
EcsUxHW1keLUl5w-3ZEbAw,1,36.08738,-115.24358,89118,161,3.5
BjPph9SbmEfox2vip326PQ,1,36.11439,-115.294264,89147,93,4.0
lPK3iqwVwFPOMswRrejwZQ,0,36.1008878,-115.0792238,89121,27,2.5
xg6X-QhO5kTv9PtFqJp-OA,0,36.1272241,-115.1715512,89109,3,4.5
b7aGMB5-BNRtpBn1PkFD6w,0,36.1604695802,-115.289888978,89145,8,3.0
ZDoXr27YooSll6FTD36RkA,0,36.011058,-115.119277,89183,13,3.0
AurgTYGyCItvvgFp9NQBag,1,36.2194204,-115.2968576,89129,12,2.5
gZ9xYxJpBi0Rovw4rTbl5Q,0,36.0211784089,-115.150703323,89123,31,2.5
wShT0KXCW0ZAnNKdJr_1pg,1,36.1585938604,-115.311124637,89117,45,3.5
YyxB3K1ORzc7ChMKgyxm9Q,1,36.0302336,-115.1354155,89123,17,3.0
UK2Onb024Azao0DrTHSvhg,1,36.0148375673,-115.171262962,89123,350,4.5
d-NDnFSfwUZ2wf4aDBic5Q,1,36.1580065234,-115.200138241,89102,84,3.0
qNRU64OOQjrhQMolOqhSmg,0,36.1432711,-115.2627634,89117,3,3.0
Yiw2jUJzUdFmglHZgj4RaQ,0,36.1472362714,-115.299834609,89117,234,4.0
H_eO04NZAQIDcbtFQ4BUag,1,36.143117,-115.275824,89117,251,4.5
8-VY_11PIV6lPZThsVPhtw,0,36.1143535,-115.1218477,89119,14,3.0
xcL8PNpRygalnejv0bp1-w,1,36.0997216522,-115.076853675,89121,34,4.5
CO5ofU1HQIBf1KWvb5ysLQ,1,36.162831,-115.159245,89106,45,4.0
3TRgD3KLVis61eGvMZrykA,1,36.1261158897,-115.218089936,89146,114,4.0
Bh3duLU3aASnt2TZ97TJnQ,0,36.1963538,-115.2344876,89108,42,4.5
_RxbfEugCvI93ByH2Bg_oA,0,36.1430817,-115.2536257,89117,45,3.5
lVfZ2AaYRYHCFenUMQna8g,1,36.0280676,-115.1189137,89123,164,3.5
oGYXSVs0ympLy0ur8Qnp7g,1,36.1697307,-115.2055056,89107,96,3.0
dubu2kN3Y9EB4uYGFWa0MQ,1,36.1050207,-115.1735947,89109,131,4.0
YnmtUJGqQIQL9tz1MRyfqA,1,36.1034816784,-115.168514997,89109,629,3.5
Q4AWWdBWe_ojYX1a4ffXFQ,1,36.1057671,-115.1722251,89109,110,4.0
9pAjLSoHs95m5D3nP3nY5Q,1,36.0957458,-115.2967171,89148,17,2.5
zN4f3aLeCuIhCTPRH0di-A,1,36.1423498621,-115.268324353,89117,162,4.5
-WQhVJnBmyapFn0digQJwg,1,36.0525864119,-115.169242777,89123,15,4.5
1Iz9OlIJi12jLWrQYoUsAA,0,36.1936092,-115.3040091,89134,7,3.5
1kHr1RTkm_J-dfrq-HPBug,1,36.1951969,-115.0240337,89156,36,3.5
jOMtqF2XnRgOZ2eOVLoxGA,1,36.1887761998,-115.156952697,89108,43,4.5
Z4TFS7pnp1p2zExT-uq9AA,1,36.0209001,-115.1247688,89123,26,3.0
NoA6bD6W7z_Aztk_cOU5cg,1,36.1661416,-115.1564436,89106,288,3.0
OzcvQqt_copeLRCT2OHrfA,1,36.1006127,-115.1349718,89119,93,3.5
jnMcI0BOAsPEKMd7EQmDAQ,1,36.1486301,-115.2093281,89102,23,2.5
ItqPtxnayraXSlBS0EMOgg,1,36.1669491,-115.1496248,89101,951,4.5
0AQnRQw34IQW9-1gJkYnMA,0,36.1041326556,-115.17354363,89109,1136,3.0
bizdJ-aiyYd2aBVa_f1RXA,0,36.1063516813,-115.172221139,89109,4,4.5
tIRn9YlrJ4Y5IyHzY72i9A,1,36.1438217,-115.294084,89117,25,3.0
ZkJRO4nYlINnXpNlR-jN6A,0,36.1576031,-115.2860645,89117,9,5.0
fOznQq_VXIE-51sGZmd7uQ,1,36.144512,-115.2366621,89146,6,5.0
SDaO5XUo3NIavCCnnl1lDA,0,36.1588115,-115.2072854,89146,77,4.0
SMwXru_Ga-oFyNbA6YVuSQ,0,36.063224,-115.2237981,89118,22,3.5
AmJ0GFlYCAap-vGYxv-OJQ,1,36.0347089,-115.1354355,89123,76,4.0
THOZYeKWKyW_-6U30E1b5w,0,36.2138478,-115.2426033,89108,3,2.5
1gHrOMPMmqXxGMMkPOyE0Q,0,36.1465677,-115.3007512,89117,12,3.0
rReN_exlBKL3XqYnck3ndA,1,36.2178319107,-115.24058308,89108,19,2.5
KjjNv4YFzBFnsBh2ncH1Iw,0,36.1604223659,-115.321634811,89135,89,3.0
FooKqQJ3UnsIG2slFPuLRA,0,36.124467,-115.171033,89109,141,3.5
4Hx-brYb86k4C1VSKPvj7g,1,36.148125,-115.3329749,89135,215,4.0
kGU2-r-615GNDzS-JZ6zHw,1,36.275672,-115.1803978,89031,88,3.5
2lUp2T09MltaVT5awHRElA,1,36.1427540962,-115.269465633,89117,86,4.5
VFcx35QDd_kZgLT4UDV8xg,1,36.1071301803,-115.152283944,89169,75,3.0
E-3LCDxXg8ojxDe4c7VZ1g,0,36.1691517,-115.2913521,89145,45,3.0
Wu8Ia0A5HkIlpu5ptfvcvg,1,36.1477562,-115.2069214,89102,22,3.0
_tsHdyjoyzbuQ6qKWKpSlw,0,36.1148713,-115.2066735,89103,8,4.0
3rDzxvhe5CFzeWjvLj92pw,0,36.114921,-115.236636,89103,16,4.0
Olp6N3_CZFlqGuqrrb15bw,0,36.125908,-115.197904,89102,17,3.5
jV-p3USnEP9WwOGDgzkYTA,1,36.1027192,-115.2019841,89103,7,3.5
8hZjiPzJIojA1k7_W4hELA,1,36.1584114889,-115.089242645,89138,17,5.0
EHDcxAlrrP4VPiZuQlrIrg,1,36.2498922,-115.2441383,89130,89,2.5
Lzg7YuoP1SDyg2S5lvBvhg,1,36.0977765,-115.2975877,89148,155,4.5
iL2-xJ4-eMsJk88PsbivbQ,1,36.1616956,-115.1732142,89106,306,4.0
T_vPBF3WRyHoNXrr86ZhkQ,1,36.1674186472,-115.063731962,89110,100,3.0
9UVkAmyodpaSBm49DBKFNw,1,36.264618,-115.257566,89149,332,4.5
gK1raTRSGHdVhH9HtjQbGw,0,36.0415918,-115.2437319,89039,13,4.0
tg1Y3RZfUcK8_GHYhLLxgw,1,36.0744587,-115.1139653,89120,4,5.0
zuwba6QEBIDZT0tJZmNhdQ,1,36.1160271,-115.2944197,89147,262,3.5
2bSyNMam79SlwiHwQD6RGg,1,36.143907,-115.279227,89117,23,3.0
CvpXZRF-I7wfm19dW1jOXA,1,36.159290697,-115.350952173,89135,194,3.5
0Hcks5q-DgJbDlmEWolx4A,1,36.158502,-115.285179,89117,275,3.5
_2fjiOHfu-S7fS2n4wfySw,1,36.0561179764,-115.28122562,89148,62,4.0
mlOFd0pHDcav5hcnbKJiXQ,1,36.0979515,-115.2977879,89148,92,4.5
2HxaDXZmAOH6LiuzGgNdPA,1,36.0615179,-115.2424786,89118,196,3.0
_sh6mIBWZis66mAjkjN8Qg,1,36.1909406,-115.3072017,89134,237,3.5
_I_N5HrVTXwJLuuuFoUjhA,0,36.1433,-115.25354,89117,13,3.5
qCZrKe8igS10txtGW3ZV1Q,0,36.1577188,-115.3111025,89117,5,3.0
0JmCGyAqAK_yVEuZ0ts16w,0,36.1587575,-115.284216,89117,14,2.5
VMXl3Dm1Nwvgwo1PVYTXbg,1,36.1713078,-115.1402675,89101,646,4.0
uGcC3CKAolcwfOTMjjoexQ,1,36.195579,-115.25878,89128,244,3.5
ut3r-meTqKfkEZBzkdBE6w,1,36.127894,-115.314555,89117,94,4.0
WmLTIN4qzZ8SjpPxsPH27Q,1,36.1973681,-115.2578289,89128,340,4.5
xn7cyl7DAwsgf31UJQ0uHA,0,36.149751,-115.0762536,89104,4,4.0
2QbWs3zL31_pRN2xo3obwA,0,36.1454189,-115.118237,89104,3,3.0
wZCdr3iLTE6aa9kiVxWJWQ,0,36.1522155864,-115.15202052,89104,35,4.5
UFcCwCkp9K5D8c03Pwi7sA,1,36.0302193,-115.1353648,89123,179,3.5
BXkk_gg5y4ltheHqKCWMdg,1,36.1682699,-115.1391277,89145,18,4.5
YGBSiJQuQihb8bqa1vFcng,1,36.1635947776,-115.244490858,89149,35,2.0
M990h0-4g-wpJN-qlnqFAg,0,36.1440254,-115.1938769,89102,45,3.0
QkC0u0KSf6yIi_Xn2ks2ZA,1,36.1954258,-115.2549386,89128,7,3.0
a192hdM0_UVCYLwPJv1Qwg,1,36.157156,-115.1538305,89104,850,4.0
Z6t15TXGlVh3-2ClZunCgg,0,36.1147877196,-115.215983382,89103,36,4.0
RkOguMKU13hPglELb6t2Vg,1,36.1168022203,-115.185647195,89103,164,3.5
EMrghF81px-wnNqEYqA0Kw,1,36.1632788522,-115.289161652,89145,161,3.0
jgtEoeE2uoA27J_UvbE20g,0,36.1691679,-115.1405453,89101,110,4.0
spCzs32TMQpRCJbJfArZng,1,36.068814,-115.28119,89148,146,3.5
WLblFINiPI18_o1OdDsnVg,1,36.1043905,-115.1367126,89119,198,3.0
2xCswTbQwG6CVka0U3XayQ,0,36.1235575,-115.2075378,89103,22,3.5
zEaGcSVPDQipnRdEZp-F6g,1,36.1578224556,-115.31120186,89117,603,4.0
pN0PjAqqMI6uIk9x2e85Jw,0,36.1585529,-115.1341506,89104,42,3.5
lmxA0dJM0XsPCIHPXhEQ-g,1,36.1026743002,-115.175321185,89109,669,4.0
XVjTeFc18ihrT06SU3rnUw,1,36.1161559,-115.1750576,89109,52,4.0
zhB2gbdNbaFwo2nWEArtLA,1,36.0207419692,-115.269052727,89178,43,2.5
b_hWBsHyvcEORbyMclneZg,0,36.1584817,-115.2857741,89117,6,4.0
anrLWKAKm3hFLcJpbhEDUg,1,36.1910583,-115.30626,89134,74,2.5
klddGAcNIpE_aB5sd1hNXw,0,36.1287863966,-115.165779185,89109,581,4.0
I5TnTKHzJuLA0YLZPGCNwQ,1,36.1919495,-115.2434183,89108,113,3.5
1eyfFwXY0NCS7SMXmgl_Dw,0,36.1449499,-115.301818,89117,5,5.0
oC_DakWWVF2rgjA4dl1hTQ,0,36.2336314513,-115.250946029,89129,6,3.5
0_mJttUgHIzC-NO18gcgBA,1,36.1378352159,-115.13729322,89109,222,4.0
v7ZFEEqJBg_r8NCwHRP_2A,0,36.1582642,-115.1579672,89102,3,4.5
VvHehcPhB80njPRrvdBZmg,0,36.017627,-115.1182839,89123,5,2.5
9zvglUorc3YOpN3SyJQKZw,1,36.1005024,-115.3143631,89147,39,2.5
94dJrwA458khavCv5i7gKA,0,36.0296647,-115.1361526,89123,11,3.5
Cr066pnTj0ioEMZRTHgMOw,0,36.1086435451,-115.137233734,89119,98,3.5
FevycwulBfHEZt77dv2EyA,0,36.136073,-115.278408,89117,37,3.5
q3YnYPjLuBGRDi_59yTC5g,1,36.1300256,-115.2778085,89117,564,4.5
Kb43diOoBV4l77bxpn2k3Q,1,36.16681,-115.2054738,89107,38,1.5
AfL8Ds7ex73tfVbq3EFWKg,1,36.1594825,-115.2874508,89117,16,4.5
VP10-f6y0I94fUh1xY2Ruw,1,36.1595056,-115.3194631,89135,119,2.0
-pG5srxtnRkd1bdIYn78xA,1,36.1752776,-115.2064866,89107,44,4.5
KOPittXGiS_CpoAYdPpqGQ,0,36.1033743,-115.1693962,89109,122,3.5
gJm6XxUQ7uHlrh8Y8fRiuw,0,36.168876,-115.1403955,89101,167,4.0
d6L5G9cBBYPcrBtYlCLFtg,0,36.175,-115.136389,89136,4,2.0
iyoym9B8gU_YPXSb3m31LA,0,36.229804,-115.072002,89136,18,3.5
mgc8BmE6Tdt4MVOy6siZoA,1,36.1275236,-115.1715003,89109,36,2.5
XrR41SdmAlPJ__02noDrEQ,1,36.0810741738,-115.139355697,89111,133,2.5
wNI7ys7fe58Xn1TnM9mFyQ,1,36.1591212717,-115.137987053,89104,11,1.5
gvSn76jIWco_sDxp6090og,0,36.0560801,-115.2808739,89148,39,2.5
8FUzCm4Q13MJMX7N6ftmQw,1,36.2392627561,-115.249271281,89129,234,4.0
S7jW3urXh4dal_OgycrxVQ,1,36.0811324,-115.1907753,89118,7,4.5
M51gw2cz_vXarNBLbKkOxQ,1,36.0720455659,-115.243501424,89118,521,4.0
ixGcDkuUrkAlRuqf42nbEA,1,36.2412529,-115.0779679,89115,15,2.5
4Pb7SlTK89uSdqOwMNM35A,1,36.11386,-115.168798,89109,214,3.0
TKZ-6ejNjM_PdKdM4n5bDw,1,36.1693228,-115.0628631,89110,41,2.5
PSRZaGGxXmOmabL2si8pKw,1,36.1584668,-115.2863977,89117,246,3.5
mUk-0jToBuzk4KaDXp-uew,0,36.0165803,-115.1187014,89123,16,3.0
xwoM2Zc38DFKv3-8dCU8Pw,1,36.2322239,-115.2509803,89129,54,3.0
